-11.101,8.2026,-39.991
-8.9282,7.7667,-38.828
-9.3797,7.7526,-38.724
-11.247,8.4656,-39.398
-10.846,7.6329,-40.419
-11.105,7.3559,-40.4
-11.896,9.1012,-38.771
-9.5088,7.9607,-39.055
-9.5356,7.8621,-39.069
-7.7913,7.7831,-38.549
-10.369,9.202,-38.498
-10.373,8.8324,-38.583
-12.603,8.0109,-38.048
-10.362,8.1316,-38.396
-10.655,7.8578,-38.373
-12.485,10.419,-38.172
-12.307,9.7438,-38.425
-12.504,9.5142,-38.419
-11.036,9.9304,-37.75
-12.252,8.9879,-38.106
-12.202,8.7462,-38.178
-11.744,9.3364,-37.279
-12.692,9.5326,-37.769
-12.45,9.0282,-37.973
-12.36,9.6189,-38.716
-14.199,7.9879,-37.065
-14.389,7.506,-37.093
-12.244,8.8256,-38.375
-12.921,9.1616,-38.722
-13.133,8.9333,-38.704
-13.301,8.3306,-37.739
-14.554,8.8528,-38.686
-14.728,8.7091,-38.653
-13.538,9.2831,-38.829
-14.824,8.9575,-37.872
-15.1,8.5908,-37.847
-14.079,8.8304,-37.563
-14.345,10.963,-36.483
-14.656,10.671,-36.446
-14.371,9.6265,-36.942
-14.201,10.058,-36.005
-14.227,9.7942,-36.067
-15.008,10.044,-36.685
-13.745,10.223,-37.361
-13.778,10.094,-37.383
-13.563,8.7527,-36.376
-15.247,10.453,-37.062
-15.212,10.369,-37.1
-16.169,9.3859,-35.017
-14.555,11.681,-37.444
-14.659,11.501,-37.459
-15.479,9.6256,-36.25
-13.841,9.4749,-37.565
-14.059,9.2358,-37.544
-16.192,9.3641,-36.111
-15.429,9.7998,-35.886
-15.644,9.3738,-35.907
-15.799,9.3345,-36.108
-17.485,9.78,-35.503
-17.681,9.4895,-35.485
-17.282,11.348,-36.04
-17.284,10.113,-35.886
-17.55,9.7405,-35.86
-17.028,9.7063,-37.007
-17.192,11.029,-35.832
-17.421,10.576,-35.858
-18.203,10.237,-36.344
-18.839,9.7976,-35.324
-18.96,9.5174,-35.336
-18.698,11.811,-36.025
-17.992,11.199,-34.327
-18.211,10.837,-34.329
-18.782,11.095,-35.172
-17.02,10.856,-35.963
-17.286,10.46,-35.953
-20.996,9.5874,-35.431
-21.476,11.759,-35.181
-21.642,11.469,-35.175
-19.569,11.012,-35.649
-19.851,10.011,-35.952
-20.169,9.674,-35.867
-21.739,9.9304,-35.556
-20.859,11.135,-35.116
-21.048,10.676,-35.146
-21.072,9.6381,-35.341
-21.746,9.4757,-34.852
-21.902,9.1844,-34.832
-22.234,10.678,-34.85
-21.953,10.121,-34.976
-22.096,9.796,-34.978
-23.247,10.773,-34.555
-22.643,10.347,-34.636
-22.773,9.8856,-34.685
-22.495,7.3133,-34.452
-23.102,8.0392,-34.244
-23.233,7.7392,-34.225
-22.411,9.2462,-34.871
-22.486,10.253,-35.576
-22.662,9.9795,-35.542
-24.818,9.009,-34.605
-23.495,8.58,-34.443
-23.662,8.3123,-34.394
-25.016,9.4314,-33.06
-25.73,10.807,-34.839
-25.97,10.384,-34.79
-23.58,9.2254,-34.879
-25.538,8.0919,-34.462
-25.705,7.6445,-34.439
-22.885,7.4078,-34.733
-25.822,8.9811,-34.532
-25.945,8.6314,-34.529
-25.918,7.7766,-35.377
-25.771,8.1612,-33.279
-25.849,7.8137,-33.301
-25.396,7.834,-35.252
-24.629,8.3234,-34.042
-25.033,7.6986,-33.894
-24.485,9.1404,-33.909
-26.068,7.3582,-35.126
-26.52,6.9804,-34.864
-27.236,6.5416,-32.307
-26.306,6.3009,-32.436
-25.873,5.3755,-32.947
-27.749,6.265,-32.303
-27.788,6.1583,-34.593
-27.974,5.5366,-34.549
-26.057,6.935,-33.548
-26.844,7.645,-33.955
-26.907,7.0638,-34.031
-27.473,7.2835,-33.564
-26.265,5.6682,-35.198
-26.402,5.3373,-35.147
-26.74,6.2844,-32.416
-27.796,5.689,-32.769
-27.572,5.0679,-33.059
-28.691,5.4089,-34.101
-28.075,5.1189,-32.823
-28.128,4.4445,-32.876
-27.501,5.8934,-33.315
-27.173,6.0239,-33.645
-27.124,5.6205,-33.755
-27.047,5.2769,-33.85
-27.113,2.9062,-34.395
-27.259,2.3447,-34.322
-27.324,4.5665,-34.387
-26.617,3.831,-34.827
-26.856,3.3819,-34.689
-27.144,3.4226,-34.887
-25.749,4.0851,-34.725
-25.505,3.4785,-34.97
-27.226,5.3975,-34.113
-29.277,2.7997,-33.447
-28.633,2.4331,-34.028
-28.816,4.1226,-33.544
-28.792,4.6737,-33.305
-28.915,4.0226,-33.283
-26.852,4.2628,-35.705
-28.264,5.4586,-35.112
-28.837,4.9636,-34.717
-28.041,3.6429,-32.984
-29.229,3.8922,-34.093
-29.126,3.4644,-34.227
-27.786,3.5464,-33.797
-29.399,4.0406,-34.856
-28.952,3.5723,-35.278
-28.826,4.3154,-33.71
-28.979,4.3579,-33.225
-28.816,3.8185,-33.432
-29.107,2.8719,-35.536
-28.364,1.7916,-35.327
-28.494,1.5989,-35.232
-26.563,2.6769,-34.727
-29.214,2.4591,-34.515
-28.98,2.5056,-34.708
-28.302,2.7109,-34.366
-27.138,3.8517,-34.732
-26.944,3.9322,-34.874
-27.661,3.6801,-36.498
-28.305,4.3978,-34.561
-28.84,4.202,-34.141
-29.086,3.4676,-35.206
-27.891,4.1312,-36.61
-28.222,3.9903,-36.372
-27.713,4.2879,-35.518
-27.463,4.4616,-35.406
-27.744,4.2799,-35.209
-28.954,2.8376,-35.407
-28.72,3.1481,-36.946
-28.499,3.3828,-37.095
-28.391,2.7961,-36.19
-28.827,3.8355,-37.075
-29.002,3.8272,-36.939
-27.556,3.7687,-38.019
-27.965,2.9883,-37.555
-27.824,3.1023,-37.65
-27.005,3.0022,-37.809
-28.436,2.9482,-36.834
-28.359,2.9052,-36.896
-28.136,2.2088,-36.492
-29.3,2.1122,-37.027
-28.735,2.1246,-37.466
-30.052,2.8698,-38.543
-27.272,2.6344,-39.466
-27.663,2.6464,-39.193
-27.726,2.4641,-37.477
-31.089,2.6044,-40.195
-31.202,2.4668,-40.116
-29.051,3.3645,-37.826
-26.961,1.3745,-39.185
-27.06,1.3934,-39.115
-28.672,2.1015,-38.904
-29.986,1.4491,-38.72
-30.018,1.3371,-38.699
-28.144,1.5596,-37.188
-28.38,3.2434,-38.14
-28.479,3.3149,-38.06
