2.3234,-1.5096
2.3264,-1.5089
2.3301,-1.5074
2.3327,-1.5062
2.3352,-1.5057
2.3373,-1.5048
2.3389,-1.5044
2.3408,-1.5033
2.3431,-1.5025
2.3454,-1.5015
2.3475,-1.5006
2.3497,-1.4996
2.3521,-1.4983
2.3541,-1.4972
2.3561,-1.4963
2.358,-1.4951
2.3602,-1.4938
2.3622,-1.4926
2.3643,-1.4914
2.3663,-1.4901
2.3682,-1.4888
2.3702,-1.4874
2.3717,-1.4862
2.3737,-1.4842
2.3766,-1.4817
2.38,-1.479
2.3826,-1.4767
2.3856,-1.4739
2.3879,-1.4719
2.3904,-1.4697
2.3935,-1.4676
2.396,-1.4652
2.3988,-1.4628
2.4017,-1.4608
2.4044,-1.4586
2.4069,-1.4564
2.41,-1.4541
2.4127,-1.452
2.4158,-1.4495
2.4188,-1.4464
2.4218,-1.4438
2.4246,-1.4412
2.4273,-1.4386
2.4303,-1.4365
2.4329,-1.4345
2.4358,-1.4318
2.4387,-1.4295
2.4418,-1.4272
2.4444,-1.425
2.4468,-1.4231
2.4486,-1.4219
2.4507,-1.4204
2.4523,-1.4187
2.4539,-1.4168
2.4555,-1.4158
2.4572,-1.414
2.459,-1.4125
2.4606,-1.4109
2.4621,-1.4092
2.4637,-1.4072
2.4656,-1.4047
2.4676,-1.4025
2.47,-1.3994
2.4721,-1.397
2.4742,-1.394
2.4762,-1.3918
2.4782,-1.389
2.4802,-1.3865
2.4826,-1.3836
2.4849,-1.381
2.4866,-1.3796
2.4881,-1.3781
2.4895,-1.3762
2.4908,-1.3737
2.4924,-1.3721
2.4941,-1.3703
2.4953,-1.3685
2.4964,-1.3658
2.498,-1.363
2.5001,-1.3597
2.5024,-1.3561
2.5042,-1.353
2.5059,-1.3506
2.5078,-1.3481
2.5096,-1.3452
2.5115,-1.3417
2.5134,-1.3387
2.5154,-1.3351
2.5174,-1.3322
2.5192,-1.3294
2.5211,-1.3262
2.5231,-1.3235
2.5253,-1.3198
2.5274,-1.3165
2.5293,-1.3132
2.5312,-1.3101
2.5332,-1.3075
2.5351,-1.3042
2.5371,-1.3015
2.539,-1.2979
2.5409,-1.2948
2.5432,-1.2917
2.5453,-1.2886
2.547,-1.2857
2.549,-1.2824
2.551,-1.2797
2.5528,-1.2766
2.5545,-1.2739
2.5564,-1.2711
2.5583,-1.2686
2.5604,-1.2654
2.5624,-1.2627
2.5644,-1.2593
2.5664,-1.2562
2.5683,-1.2527
2.57,-1.2495
2.572,-1.246
2.574,-1.2425
2.5759,-1.24
2.5776,-1.2369
2.5795,-1.2339
2.5811,-1.2312
2.583,-1.2282
2.5849,-1.2252
2.5866,-1.222
