-26.858,17.934,5.22
-27.221,17.572,4.5103
-27.676,18.147,4.3897
-27.703,18.104,4.3963
-27.186,18.27,3.4985
-26.847,16.91,2.9284
-26.863,16.89,2.896
-25.853,16.195,3.2439
-25.34,16.356,3.427
-25.366,16.322,3.3984
-24.699,15.647,4.0387
-25.704,16.342,5.1259
-25.723,16.331,5.0688
-26.201,16.861,3.568
-25.656,17.718,3.4468
-25.69,17.68,3.381
-25.373,17.33,4.0153
-25.575,14.786,3.8792
-25.582,14.774,3.8789
-24.728,15.255,3.7286
-25.196,16.129,1.8383
-25.195,16.127,1.8739
-25.217,16.122,3.5675
-25.051,16.256,2.7702
-25.047,16.286,2.6303
-25.06,15.607,2.9847
-24.717,15.916,2.7348
-24.725,15.911,2.6952
-24.054,15.213,2.3597
-22.712,15.156,3.1467
-22.674,15.218,3.1192
-24.415,13.872,3.7484
-25.058,14.597,2.7064
-25.084,14.555,2.6942
-22.334,14.54,2.798
-24.054,14.869,3.1605
-24.033,14.921,3.0733
-23.528,14.381,2.2988
-21.979,14.561,2.7836
-21.983,14.541,2.8515
-23.834,15.763,3.0489
-21.843,13.346,4.3671
-21.856,13.34,4.3193
-22.174,14.328,2.7725
-23.357,13.523,0.78935
-23.334,13.56,0.8329
-21.478,13.346,1.6992
-22.502,13.678,1.0382
-22.503,13.678,1.0098
-22.159,13.368,2.7116
-23.186,12.05,1.2285
-23.2,12.019,1.2787
-21.812,13.026,1.3481
-21.796,13.381,0.53217
-21.784,13.398,0.56488
-22.83,13.747,2.606
-21.643,12.223,1.7053
-21.66,12.189,1.7363
-23.531,12.731,2.237
-22.69,11.847,1.0408
-22.69,11.836,1.1529
-21.126,12.338,-0.050521
-20.488,12.621,1.2409
-20.487,12.617,1.2986
-22.866,12.665,1.2617
-20.988,11.804,0.74857
-20.995,11.79,0.76711
-22.339,12.177,0.75704
-22.686,12.164,0.40657
-22.701,12.136,0.42347
-20.685,11.05,0.12138
-21.202,13.221,0.19641
-21.29,13.078,0.25015
-22.148,13.134,0.99186
-22.307,11.107,1.6132
-22.465,10.787,1.5953
-22.402,12.106,0.87765
-24.08,12.579,1.5489
-24.259,12.235,1.512
-23.875,13.327,0.89438
-24.042,12.203,1.2263
-24.203,11.878,1.2496
-23.609,10.928,1.2529
-24.814,11.591,1.0371
-24.987,11.215,1.018
-26.524,12.26,1.6041
-26.225,11.205,-0.017145
-26.413,10.755,-0.0063062
