-3.4568,5.6411,-38.677
-3.1228,4.2139,-39.661
-3.0983,4.22,-39.663
-3.4757,5.0895,-39.36
-3.9096,4.155,-39.347
-3.8924,4.333,-39.329
-3.1318,5.1952,-39.317
-3.8382,5.1768,-39.332
-3.8025,5.1675,-39.336
-3.2643,4.3869,-37.841
-2.7931,3.559,-38.15
-2.689,3.5392,-38.16
-2.8706,4.3518,-38.012
-3.6948,5.0426,-38.367
-3.7788,4.9232,-38.374
-4.0905,3.2338,-37.178
-4.228,2.5245,-38.853
-4.3738,2.7359,-38.823
-4.5673,5.0462,-38.695
-4.5425,4.093,-38.195
-4.538,4.0861,-38.196
-5.5975,3.0038,-37.709
-4.6626,2.2703,-37.71
-4.7186,2.2755,-37.702
-3.2302,3.3141,-35.84
-3.0557,2.8819,-37.176
-3.0426,2.8861,-37.176
-4.3661,2.4631,-35.838
-4.5375,2.4174,-37.352
-4.4387,2.4201,-37.364
-3.9515,2.4827,-37.516
-3.2843,1.3325,-38.492
-3.2799,1.3475,-38.492
-4.713,0.94939,-37.847
-4.1504,0.72954,-38.182
-4.2158,0.80335,-38.173
-4.5669,-0.34634,-38.339
-3.3142,0.53337,-37.488
-3.2808,0.53009,-37.491
-4.383,0.97457,-37.354
-4.6172,0.48694,-35.352
-4.7164,0.55163,-35.338
-4.2717,0.76888,-35.844
-4.8958,-0.21903,-36.838
-4.969,-0.12309,-36.829
-5.9202,0.075762,-37.503
-5.6751,-1.3574,-35.353
-5.7314,-1.2688,-35.347
-3.3715,-0.86731,-35.81
-5.0586,-0.69017,-37.167
-5.0554,-0.66335,-37.167
-3.6171,-1.1121,-36.149
-4.5796,-1.3358,-37.508
-4.6988,-1.3,-37.495
-6.031,-1.6633,-36.526
-5.5,-1.7349,-37.525
-5.4917,-1.7713,-37.524
-5.2991,-2.4758,-36.021
-6.5808,-3.2714,-36.347
-6.5314,-3.1969,-36.363
-4.7508,-2.9956,-36.657
-5.1704,-2.2139,-36.671
-5.3438,-2.0374,-36.656
-5.7015,-2.751,-36.002
-5.4753,-2.2715,-37.345
-5.5084,-2.3675,-37.334
-6.0233,-3.5769,-37.004
-6.7413,-2.7921,-38.7
-6.9171,-2.7171,-38.674
-5.8436,-4.8018,-36.643
-6.311,-4.2763,-36.488
-6.4667,-4.2733,-36.461
-5.9082,-4.3795,-36.14
-5.6503,-4.1526,-35.806
-5.741,-4.0969,-35.798
-6.3954,-3.4676,-37.155
-6.5262,-4.3756,-37.178
-6.5503,-4.2363,-37.19
-7.1969,-3.3419,-36.718
-7.7091,-5.3755,-36.37
-7.7163,-5.5151,-36.348
-6.181,-5.5094,-36.982
-7.6412,-4.9889,-36.345
-7.6386,-4.9609,-36.349
-8.2271,-4.8588,-37.201
-7.2687,-7.2958,-35.852
-7.3247,-7.3686,-35.826
-7.3158,-5.8705,-36.509
-7.1422,-5.3843,-35.856
-7.1754,-5.3856,-35.849
-8.2064,-6.9912,-36.204
-7.6105,-5.9516,-37.523
-7.6462,-5.96,-37.514
-7.2598,-6.6127,-36.18
-8.1963,-5.9795,-36.701
-8.2604,-5.933,-36.694
-7.7924,-6.6394,-36.7
-8.4987,-6.9304,-36.358
-8.5365,-6.796,-36.375
-9.4631,-5.8241,-36.717
-9.3478,-6.5247,-37.86
-9.5612,-6.3644,-37.834
-7.9306,-5.8928,-36.148
-8.5272,-6.9792,-35.51
-8.533,-6.9285,-35.518
-9.1237,-6.5302,-36.195
-8.0251,-7.9383,-37.672
-8.124,-7.8466,-37.67
-8.7057,-6.8191,-35.65
-7.8632,-5.7938,-36.476
-7.8399,-5.8425,-36.473
-7.852,-7.3796,-37.162
-9.5962,-8.4521,-36.524
-9.578,-8.4123,-36.538
-8.6513,-7.9556,-36.538
-8.8958,-7.8599,-37.032
-8.8274,-7.8919,-37.042
-8.7316,-7.4028,-36.36
-10.289,-8.0486,-36.714
-10.265,-8.0141,-36.729
-8.3702,-8.3548,-36.69
-10.839,-7.0224,-36.892
-10.823,-7.0293,-36.895
-9.9266,-7.1289,-36.375
-8.3881,-7.9021,-36.839
-8.4827,-7.848,-36.829
-9.953,-8.078,-35.81
-10.697,-10.216,-36.104
-10.669,-10.321,-36.082
-9.6424,-9.0479,-36.12
