-0.36798,0.23675,-1.033
-0.37361,0.2404,-1.031
-0.37453,0.2403,-1.0285
-0.37883,0.24569,-1.0217
-0.36577,0.24829,-1.0244
-0.36984,0.24617,-1.0251
-0.3762,0.23723,-1.024
-0.37143,0.25329,-1.0199
-0.37447,0.25304,-1.0249
-0.37391,0.25143,-1.0184
-0.37858,0.24396,-1.0161
-0.37781,0.2432,-1.0212
-0.38164,0.23665,-1.0111
-0.38703,0.24493,-1.0141
-0.38097,0.24159,-1.0138
-0.38289,0.23967,-1.0133
-0.38277,0.2482,-1.0129
-0.38003,0.24855,-1.0132
-0.38078,0.24486,-1.0113
-0.37622,0.24752,-1.0112
-0.37811,0.2468,-1.0109
-0.38155,0.24289,-0.9999
-0.38186,0.24928,-1.0028
-0.38113,0.25451,-1.002
-0.38874,0.2409,-0.99514
-0.3827,0.24051,-1.0051
-0.3852,0.24089,-1.004
-0.38694,0.25166,-0.99488
-0.39487,0.2414,-0.98801
-0.39096,0.24938,-0.99242
-0.38942,0.24395,-0.99656
-0.39085,0.23818,-0.99106
-0.38746,0.23444,-0.98988
-0.39391,0.24375,-0.98904
-0.38705,0.2508,-0.98679
-0.3868,0.24219,-0.98222
-0.38836,0.24658,-0.98492
-0.3891,0.24349,-0.9881
-0.38744,0.23472,-0.9806
-0.38585,0.23618,-0.97868
-0.39857,0.24058,-0.98051
-0.3977,0.24257,-0.9837
-0.4007,0.23712,-0.97062
-0.39581,0.22808,-0.97651
-0.39488,0.23585,-0.97676
-0.39964,0.23664,-0.97593
-0.39594,0.24641,-0.97692
-0.39531,0.24218,-0.96992
-0.39443,0.23907,-0.9708
-0.40043,0.24351,-0.96983
-0.39995,0.24905,-0.97155
-0.39652,0.24145,-0.96873
-0.3929,0.23631,-0.96861
-0.39521,0.23739,-0.96847
-0.40349,0.24599,-0.96758
-0.40558,0.23697,-0.96548
-0.41261,0.23795,-0.96467
-0.40047,0.23754,-0.964
-0.40506,0.23761,-0.95959
-0.40168,0.24326,-0.95981
-0.40512,0.23944,-0.9618
-0.39319,0.24137,-0.95846
-0.3979,0.24147,-0.96165
-0.41167,0.23122,-0.94943
-0.40502,0.24489,-0.96179
-0.40242,0.24603,-0.95691
-0.41252,0.24154,-0.95213
-0.41282,0.23028,-0.94808
-0.41391,0.23065,-0.95078
-0.4116,0.23288,-0.95472
-0.41558,0.23664,-0.94672
-0.41106,0.24669,-0.94957
-0.40747,0.24228,-0.9536
-0.40724,0.23563,-0.95137
-0.41212,0.24003,-0.94948
-0.41585,0.23416,-0.9542
-0.4137,0.23904,-0.94737
-0.41775,0.23834,-0.94961
-0.41401,0.23545,-0.94787
-0.42433,0.23646,-0.94481
-0.41614,0.23834,-0.943
-0.4208,0.2386,-0.94038
-0.4212,0.23411,-0.94324
-0.42079,0.23503,-0.9427
-0.41513,0.24327,-0.93631
-0.41441,0.24293,-0.93757
-0.42228,0.23844,-0.93374
-0.41909,0.24023,-0.93299
-0.42365,0.23926,-0.93486
-0.42549,0.23701,-0.93303
-0.42454,0.2417,-0.92933
-0.42896,0.23813,-0.92639
-0.42353,0.23966,-0.93154
-0.42296,0.24397,-0.93157
-0.42757,0.24096,-0.92894
-0.42582,0.24311,-0.92342
-0.43208,0.2362,-0.93091
-0.4309,0.23363,-0.92261
-0.43538,0.23312,-0.92438
-0.43023,0.2435,-0.92243
-0.43635,0.24469,-0.92349
-0.43176,0.24,-0.91568
-0.4289,0.23661,-0.91919
-0.43277,0.2349,-0.9227
-0.43606,0.24114,-0.92058
-0.43444,0.23982,-0.91964
-0.43792,0.23544,-0.91912
-0.44283,0.2371,-0.9224
-0.43731,0.24604,-0.91471
-0.43621,0.24431,-0.91544
-0.44282,0.23714,-0.92088
-0.43706,0.23539,-0.91222
-0.44054,0.23615,-0.91425
-0.44032,0.2401,-0.91399
-0.44535,0.24476,-0.90851
-0.44166,0.2465,-0.9085
-0.44914,0.23709,-0.90597
-0.44661,0.23573,-0.91395
-0.44455,0.23603,-0.90756
-0.4446,0.23947,-0.91273
-0.44875,0.23748,-0.90946
-0.44144,0.24259,-0.91006
-0.45033,0.2444,-0.90291
-0.45537,0.24728,-0.90182
-0.45406,0.24645,-0.8971
-0.4535,0.2453,-0.89498
-0.45426,0.24815,-0.90143
-0.45057,0.24494,-0.902
-0.44836,0.23877,-0.90122
-0.45239,0.24674,-0.89767
-0.45352,0.24765,-0.89705
-0.45531,0.24503,-0.89876
-0.45677,0.24857,-0.90229
-0.45235,0.24308,-0.89617
-0.46633,0.24038,-0.89832
-0.46108,0.2359,-0.88654
-0.46507,0.23976,-0.89306
-0.45611,0.25015,-0.90017
-0.46031,0.24341,-0.8881
-0.46815,0.24838,-0.89026
-0.45794,0.24922,-0.89588
-0.46242,0.23981,-0.88926
-0.46461,0.25449,-0.89097
-0.46415,0.2508,-0.88144
-0.4646,0.24637,-0.88877
-0.46761,0.23304,-0.88665
-0.46597,0.2454,-0.88387
-0.46749,0.23766,-0.87803
-0.46864,0.24866,-0.88806
-0.47085,0.2412,-0.87886
-0.46529,0.24364,-0.88456
-0.47192,0.24582,-0.88109
-0.46759,0.25464,-0.87845
-0.46729,0.24047,-0.87869
-0.47233,0.24453,-0.87434
-0.46876,0.2523,-0.87635
-0.47477,0.25308,-0.88112
-0.47904,0.25489,-0.87749
-0.47565,0.25654,-0.87673
-0.47514,0.24664,-0.87464
-0.48248,0.24888,-0.87076
-0.4773,0.256,-0.87812
-0.48576,0.25242,-0.87009
-0.47861,0.25109,-0.86872
-0.4809,0.25312,-0.8712
-0.48083,0.25466,-0.86539
-0.48365,0.24781,-0.86827
-0.4909,0.25643,-0.86671
-0.4931,0.25623,-0.87123
-0.48685,0.25385,-0.86453
-0.48556,0.25642,-0.86594
-0.48062,0.25939,-0.86157
-0.4833,0.24542,-0.86044
-0.49025,0.2523,-0.85993
-0.48682,0.25161,-0.86308
-0.49075,0.25953,-0.8624
-0.49194,0.25951,-0.85762
-0.48439,0.25872,-0.85553
-0.48437,0.25808,-0.85787
-0.48785,0.25626,-0.8559
-0.48958,0.25857,-0.84962
-0.49413,0.26092,-0.84887
-0.5005,0.26361,-0.85269
-0.4976,0.26661,-0.8423
-0.49457,0.26,-0.84711
-0.49365,0.26134,-0.84838
-0.49925,0.26652,-0.84731
-0.49551,0.26334,-0.84783
-0.50228,0.2585,-0.8452
-0.50006,0.261,-0.84984
-0.49717,0.26279,-0.84177
-0.50005,0.26536,-0.83948
-0.49534,0.26023,-0.84364
-0.5056,0.26295,-0.84013
-0.50381,0.2676,-0.83796
-0.49552,0.2676,-0.83969
-0.49763,0.26846,-0.83747
-0.51067,0.26971,-0.83766
-0.50175,0.2716,-0.83214
-0.50686,0.27554,-0.83263
-0.51923,0.26804,-0.82793
-0.51181,0.2761,-0.82888
-0.50785,0.2714,-0.82967
-0.51028,0.27649,-0.82598
-0.51245,0.26428,-0.83054
-0.51347,0.2734,-0.82924
-0.50711,0.27776,-0.82258
-0.50505,0.27862,-0.83008
-0.51531,0.2701,-0.81475
-0.51917,0.26515,-0.81482
-0.51403,0.26928,-0.82321
-0.50863,0.27153,-0.82177
-0.51666,0.27154,-0.81395
-0.51778,0.27166,-0.81145
-0.52031,0.27012,-0.81604
-0.51797,0.27919,-0.81196
-0.51902,0.27871,-0.81157
-0.52197,0.27793,-0.80629
-0.52078,0.28442,-0.81338
-0.51495,0.27804,-0.80325
-0.51577,0.27785,-0.80773
-0.524,0.27714,-0.80445
-0.52547,0.27932,-0.80274
-0.51837,0.27473,-0.80193
-0.5217,0.27947,-0.80021
-0.52644,0.27891,-0.80109
-0.5245,0.27406,-0.79453
-0.52362,0.28555,-0.79644
-0.52278,0.28306,-0.79387
-0.5228,0.2744,-0.7961
-0.52809,0.27724,-0.78251
-0.52855,0.28434,-0.7908
-0.52838,0.27694,-0.78904
-0.53308,0.27726,-0.78599
-0.52787,0.2848,-0.78479
-0.52775,0.28626,-0.78186
-0.52727,0.28682,-0.7822
-0.52882,0.28698,-0.78382
-0.52943,0.28045,-0.7807
-0.53004,0.28516,-0.7794
-0.53333,0.28565,-0.77575
-0.53902,0.28861,-0.77533
-0.53574,0.29136,-0.77571
-0.53435,0.28133,-0.76847
-0.53099,0.28438,-0.77118
-0.53656,0.28571,-0.77078
-0.54082,0.28598,-0.76663
-0.54292,0.2862,-0.75803
-0.53885,0.29043,-0.77281
-0.5372,0.29144,-0.77102
-0.53018,0.28378,-0.76322
-0.54562,0.28747,-0.76348
-0.54468,0.28257,-0.75913
-0.53572,0.28299,-0.76305
-0.53628,0.29098,-0.75742
-0.54429,0.28241,-0.76049
-0.54969,0.28742,-0.75103
-0.54353,0.28688,-0.75132
