-0.45398,0.19464,-1.0858
-0.4528,0.19696,-1.0818
-0.45914,0.2039,-1.0788
-0.44893,0.2268,-1.0806
-0.44571,0.23297,-1.0772
-0.45242,0.23014,-1.0722
-0.44645,0.22365,-1.0767
-0.44462,0.22971,-1.0724
-0.44284,0.22657,-1.0689
-0.45514,0.22967,-1.0673
-0.45684,0.22446,-1.068
-0.45851,0.22859,-1.0643
-0.45316,0.23245,-1.0704
-0.45874,0.22079,-1.0711
-0.45407,0.20235,-1.0653
-0.46013,0.19958,-1.0681
-0.45864,0.20755,-1.0624
-0.46084,0.20639,-1.0665
-0.45892,0.22318,-1.0632
-0.45568,0.23286,-1.0632
-0.45786,0.2343,-1.0592
-0.45706,0.23062,-1.0621
-0.4561,0.23393,-1.0496
-0.45794,0.23976,-1.051
-0.45442,0.23239,-1.0591
-0.45953,0.22946,-1.0529
-0.46357,0.23219,-1.0422
-0.46743,0.23034,-1.0404
-0.46044,0.22666,-1.045
-0.46084,0.22752,-1.0462
-0.45731,0.22861,-1.0462
-0.44957,0.23519,-1.0441
-0.4674,0.23223,-1.0434
-0.47627,0.22643,-1.0334
-0.475,0.23377,-1.0371
-0.4776,0.22661,-1.0395
-0.48091,0.21598,-1.0369
-0.48727,0.22515,-1.0351
-0.49168,0.22362,-1.0328
-0.48805,0.22132,-1.0336
-0.49575,0.21768,-1.0342
-0.49516,0.21683,-1.0324
-0.4935,0.22081,-1.0325
-0.49506,0.22288,-1.0366
-0.49636,0.22026,-1.0321
-0.49878,0.21841,-1.0405
-0.4911,0.21399,-1.0326
-0.48811,0.21887,-1.035
-0.50843,0.21436,-1.032
-0.5071,0.20026,-1.0271
-0.52216,0.19788,-1.019
-0.53159,0.19218,-1.02
-0.50391,0.1907,-1.0317
-0.51418,0.18992,-1.0298
-0.50352,0.19103,-1.026
-0.5182,0.17782,-1.0248
-0.51298,0.18811,-1.0292
-0.51691,0.19398,-1.0229
-0.52288,0.16908,-1.0274
-0.51882,0.16598,-1.0206
-0.5241,0.17058,-1.0264
-0.5173,0.16653,-1.0262
-0.51622,0.16726,-1.0279
-0.52064,0.17263,-1.0316
-0.52082,0.16251,-1.027
-0.52548,0.15434,-1.031
-0.53283,0.15065,-1.0197
-0.52846,0.15743,-1.0223
-0.52694,0.16181,-1.0195
-0.52623,0.16014,-1.022
-0.5341,0.15829,-1.0251
-0.53837,0.15162,-1.0244
-0.5277,0.15995,-1.015
-0.5255,0.15603,-1.021
-0.53167,0.15435,-1.0195
-0.53789,0.15293,-1.013
-0.5326,0.14558,-1.0143
-0.53578,0.15019,-1.0191
-0.52899,0.15708,-1.0187
-0.53203,0.15469,-1.0236
-0.53146,0.16251,-1.0257
-0.52909,0.1613,-1.0237
-0.53761,0.15079,-1.0122
-0.53371,0.15438,-1.0137
-0.53051,0.14225,-1.0197
-0.53716,0.14654,-1.009
-0.53873,0.14609,-1.0159
-0.53233,0.14545,-1.0241
-0.53901,0.1442,-1.0193
-0.53397,0.14616,-1.0112
-0.54249,0.14688,-1.0146
-0.5367,0.14841,-1.0156
-0.53402,0.13963,-1.0188
-0.54036,0.13707,-1.0211
-0.53155,0.14388,-1.0176
-0.53859,0.14197,-1.0194
